story_id,flower_id,title,story_ko,culture_region,era,source_title,source_url,confidence_level,story_type,reviewed_at,editorial_note,moods,intents,hook,source_kind
story-anemone-kalanit-berets,anemone,붉은 베레모라는 별명,"이스라엘에서 아네모네는 칼라니트라고 불립니다. 신부를 뜻하는 말에서 왔어요. 영국 위임통치 시절 사람들은 영국 공수부대원들을 이 꽃 이름으로 부르곤 했습니다. 붉은 베레모 때문이었죠. 1966년 쇼샤나 다마리가 부른 노래로 널리 알려졌고, 2013년 국민 투표로 이스라엘의 국화가 되었습니다.",israel,20c,Anemone coronaria (Wikipedia),https://en.wikipedia.org/wiki/Anemone_coronaria,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,dramatic|funny|mythic,,군인들에게 꽃 이름 별명이 붙은 적이 있습니다,wiki
story-anemone-lilies-of-the-field,anemone,들의 백합은 사실 이 꽃이었을지도,"성경에서 ""들의 백합화를 보라, 솔로몬의 옷보다 아름답다""고 할 때 그 꽃이 무엇이었는지에 대해서는 오랜 논쟁이 있습니다. 유력한 후보 중 하나가 아네모네예요. 이스라엘 들판에 겨울마다 붉게 깔리는 꽃이거든요. 애써 꾸미지 않아도 이미 충분하다는 그 말에, 이 꽃이 어울리긴 합니다.",near-east,ancient,Anemone coronaria (Wikipedia),https://en.wikipedia.org/wiki/Anemone_coronaria,varies,folklore,2026-08-14,seed-sample: story-research 2026-08-14 적재,mythic|healing,comfort,"성경 속 ""들의 백합""의 정체를 두고 논쟁이 있습니다",wiki
story-anemone-two-cultures,anemone,"같은 꽃, 정반대의 뜻","빅토리아 시대 영국에서 아네모네는 버려진 사랑, 그리고 곧 끝날 것을 뜻했습니다. 기다림이라는 뜻으로도 읽혔고요. 그런데 중국과 이집트에서는 같은 꽃을 병과 나쁜 징조로 봤습니다. 하나는 사랑의 실패, 하나는 몸의 병. 같은 붉은 꽃 하나를 두고 대륙이 서로 다른 걱정을 했던 셈입니다.",europe-china-egypt,ancient-19c,Anemone (Wikipedia),https://en.wikipedia.org/wiki/Anemone,varies,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,tragic|dramatic|mythic,,"유럽에선 실연, 아시아에선 질병. 같은 꽃입니다",wiki
story-hellebore-madelon-tears,hellebore,드릴 게 없어서 울었습니다,"아기 예수가 태어난 밤, 동방박사는 황금과 유향과 몰약을, 목동들은 과일과 꿀과 비둘기를 들고 갔습니다. 그 옆에 마들롱이라는 어린 양치기 소녀가 있었어요. 가진 게 아무것도 없어 눈밭에서 울고만 있었죠. 천사가 내려와 눈을 쓸어냈더니, 소녀의 눈물이 떨어진 자리마다 끝이 분홍빛인 흰 꽃이 피어 있었다고 합니다.",europe,medieval,"Plant Story: Christmas Rose, Lenten Rose, Helleborus (A Wandering Botanist)",http://khkeeler.blogspot.com/2023/03/plant-story-christmas-rose-lenten-rose.html,varies,folklore,2026-08-14,seed-sample: story-research 2026-08-14 적재,healing|tragic|romantic,comfort|apology,아무것도 못 가져간 아이가 결국 가장 예쁜 걸 드렸습니다,magazine
story-hellebore-melampus-fee,hellebore,광기를 고친 대가,"아르고스 왕 프로이토스의 딸들이 미쳐서 들판을 헤매자, 예언자 멜람푸스가 불려 왔습니다. 그는 헬레보어로 고칠 수 있다고 했죠. 대신 왕국의 3분의 1을 달라고 했습니다. 왕은 거절했고, 딸들의 상태는 더 나빠졌습니다. 다시 불려 온 멜람푸스는 이번엔 동생 몫까지 3분의 2를 요구했고, 왕은 받아들일 수밖에 없었습니다. 유럽 약초학자들이 헬레보어를 오래도록 '멜람포데'라고 부른 건 이 이야기 때문입니다.",greece,ancient,Melampus (Wikipedia) / Helleborus (Wikipedia),https://en.wikipedia.org/wiki/Melampus,repeated,folklore,2026-08-14,seed-sample: story-research 2026-08-14 적재,mythic|funny|dramatic,,값을 안 쳐주자 진료비를 두 배로 올린 고대의 의사,wiki
story-hellebore-kirrha-siege,hellebore,기록에 남은 가장 오래된 수원 오염,"기원전 6세기, 그리스 연합군은 키라라는 도시를 10년 가까이 포위하고도 함락시키지 못했습니다. 그러다 도시로 들어가는 물길을 찾아냈어요. 거기에 헬레보어를 대량으로 풀었습니다. 성벽을 지키던 병사들이 전부 설사로 주저앉았고, 도시는 그날 무너졌습니다. 겨울에 조용히 피는 이 꽃에는 그런 이력이 있습니다.",greece,6c-bc,First Sacred War (Wikipedia),https://en.wikipedia.org/wiki/First_Sacred_War,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,dramatic|mythic,,이 꽃이 도시 하나를 무너뜨린 적이 있습니다,wiki
story-hellebore-anticyra,hellebore,"""안티키라로 가라""","고대 그리스 포키스의 항구 도시 안티키라는 검은 헬레보어 산지로 유명했습니다. 이 약초가 광기를 고친다고 믿었기 때문에, ""안티키라로 배 타고 가라""는 말이 곧 ""너 제정신 아니다""라는 뜻의 관용구가 되었습니다. 라틴어로는 naviget Anticyram. 로마 시인들이 즐겨 쓰던 점잖은 욕이었죠.",greece-rome,ancient,1911 Encyclopædia Britannica: Anticyra (Wikisource),https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Anticyra,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,funny|mythic,just_because,고대 로마의 가장 우아한 욕은 도시 이름이었습니다,book-pd
story-hellebore-winter-bloom,hellebore,한겨울에 피는 장미,"헬레보어에는 '크리스마스 로즈'와 '렌튼 로즈'라는 별명이 있습니다. 장미가 아닌데도요. 유럽 중부 산지에서 한겨울, 눈 속에서 흰 꽃을 피우는 종이 크리스마스 로즈(Helleborus niger)이고, 사순절 무렵 피는 종이 렌튼 로즈입니다. 다들 자는 계절에 혼자 깨어 있는 꽃입니다.",europe,traditional-modern,Helleborus (Wikipedia),https://en.wikipedia.org/wiki/Helleborus,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,healing|mythic,comfort,모두가 자는 계절에 혼자 깨어 있는 꽃,wiki
story-hellebore-dose-is-everything,hellebore,"약과 독 사이, 용량 하나","중세 유럽 의사들은 헬레보어를 몇 백 년 동안 썼습니다. 토하고 설사하게 만드는 게 곧 몸과 마음의 병을 씻어내는 일이라고 믿었거든요. 문제는 이 식물이 진짜 독이라는 점이었습니다. 양을 맞추면 약이었고, 조금 넘기면 환자가 죽었어요. 예쁘고 조용한 이 겨울꽃은, 그렇게 오랫동안 아슬아슬한 물건이었습니다.",europe,medieval-early-modern,"Plant Story: Christmas Rose, Lenten Rose, Helleborus (A Wandering Botanist)",http://khkeeler.blogspot.com/2023/03/plant-story-christmas-rose-lenten-rose.html,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,dramatic|healing|tragic,,"양을 맞추면 약, 조금 넘기면 사망",magazine
story-hyacinth-apollo-discus,hyacinth,아폴론이 던진 원반,"아폴론은 스파르타 왕자 히아킨토스에게 활과 리라와 예언을 가르쳤습니다. 둘은 사랑하는 사이였어요. 어느 날 원반던지기를 하다가, 아폴론이 던진 원반이 튀어 올라 소년의 머리를 맞혔습니다. 아폴론은 신이라서 따라 죽을 수도 없었고, 대신 그 피에서 꽃을 피워냈습니다. 오비디우스는 그 꽃잎에 탄식하는 소리 'AI AI'가 새겨져 있었다고 적었습니다.",greece,ancient,Hyacinth (mythology) (Wikipedia),https://en.wikipedia.org/wiki/Hyacinth_(mythology),repeated,folklore,2026-08-14,"seed-sample: apology 는 ""내 손으로 낸 돌이킬 수 없는 사고"" 맥락으로 편집 배정(리서치 §5-3 후보)",romantic|tragic|mythic,comfort|confession|apology,신이라서 따라 죽을 수도 없었던 사람의 이야기,wiki
story-hyacinth-zephyrus-jealousy,hyacinth,바람이 밀었다는 이야기,"같은 신화에 다른 버전이 있습니다. 히아킨토스를 사랑한 건 아폴론만이 아니었어요. 서풍의 신 제피로스, 북풍의 신 보레아스, 그리고 인간 타미리스까지 그를 원했습니다. 소년이 아폴론을 택하자, 제피로스가 질투에 못 이겨 날아가던 원반을 바람으로 밀어 방향을 틀었다는 겁니다. 사고였는지 살인이었는지, 삼천 년째 결론이 안 났습니다.",greece,ancient,Hyacinth (mythology) (Wikipedia),https://en.wikipedia.org/wiki/Hyacinth_(mythology),varies,folklore,2026-08-14,seed-sample: story-research 2026-08-14 적재,tragic|dramatic|mythic,,"사고였을까요, 살인이었을까요. 삼천 년째 미제입니다",wiki
story-hyacinth-hyacinthia,hyacinth,전쟁을 멈추고 돌아오던 축제,"스파르타에는 히아킨티아라는 사흘짜리 축제가 있었습니다. 첫날은 애도의 날이라 화환도 없고 장식도 없고, 빵마저 소박했어요. 둘째 날부터 분위기가 완전히 바뀌어서 소년 합창단이 노래하고 마차 행렬이 지나가고 온 도시가 잔치를 벌였습니다. 스파르타 사람들은 이 축제 때문에 원정을 중단하고 돌아오기까지 했습니다. 슬픔을 먼저 치른 다음에 웃는 순서가, 그들의 방식이었습니다.",greece-sparta,ancient,Hyacinthia (Wikipedia),https://en.wikipedia.org/wiki/Hyacinthia,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,mythic|healing|dramatic,celebration|comfort,스파르타가 전쟁을 멈추고 돌아온 이유,wiki
story-hyacinth-bubble-1737,hyacinth,100년 뒤에 똑같은 일이,"튤립 광풍이 1637년에 터졌습니다. 사람들은 교훈을 얻었을까요. 18세기가 되자 이번엔 히아신스가 유행했고, 새 거품이 부풀었습니다. 그리고 1737년, 정확히 100년 뒤에 그 거품도 터졌습니다. 꽃 이름만 바뀌었을 뿐이었어요.",netherlands,18c,Tulip Mania (Fluwel),https://www.fluwel.com/pages/tulip-mania,varies,history,2026-08-14,seed-sample: 출처가 1737년에 터졌다는 사실만 전하고 거래 규모·가격 상세가 없어 수치는 싣지 않음; pair:story-hyacinth-2000-from-one,funny|dramatic,just_because,튤립 거품이 터지고 정확히 100년 뒤,other
story-hyacinth-soul-poem,hyacinth,빵 두 덩이 중 하나를 팔아서,"""가진 게 빵 두 덩이뿐이라면, 하나를 팔아 히아신스를 사서 영혼을 먹여라."" 페르시아 시인 사디의 말로 널리 알려진 구절입니다. 밥과 꽃 중에 꽃 쪽에도 한 표를 던진 문장이라, 백 년 넘게 인용되어 왔죠. 다만 사디의 『굴리스탄』 원문에서 이 구절을 찾지 못했다는 지적도 있어서, 출처는 아직 논쟁 중입니다. 문장은 남고 저자는 흐려진, 그 자체로 좀 아름다운 경우입니다.",persia,13c,Buy Hyacinths to Feed Thy Soul (The Daily Gardener),https://thedailygardener.org/ue20201112/,varies,literary,2026-08-14,"seed-sample: 사디 『굴리스탄』 원문 미확인 — ""사디의 말로 알려진""까지만 말하고 저자를 단정하지 않음",healing|funny|mythic,comfort|just_because,밥 절반을 팔아서 꽃을 사라고 한 사람,magazine
story-hyacinth-itch,hyacinth,향기의 대가,히아신스 구근에는 옥살산칼슘 결정이 바늘처럼 박혀 있습니다. 맨손으로 계속 만지면 손끝이 붉어지고 갈라지고 갈라진 자리가 아파요. 네덜란드 화훼업계에서 구근을 오래 다루는 사람의 약 30퍼센트가 이 증상을 겪습니다. 이름까지 붙어 있어요. '히아신스 가려움증'입니다. 그 진한 향기 뒤에는 장갑을 낀 손들이 있습니다.,netherlands,modern,Hyacinthus orientalis — Atlas of Poisonous Plants in Hong Kong (Hospital Authority),https://www3.ha.org.hk/toxicplant/en/hyacinthus_orientalis.html,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,dramatic|healing,,이 꽃의 향기에는 직업병 이름이 붙어 있습니다,garden
story-hyacinth-nowruz,hyacinth,새해 상 위의 히아신스,"이란의 새해 노루즈에는 하프트신이라는 상을 차립니다. 페르시아어로 S로 시작하는 일곱 가지를 올리는 상이죠. 필수 일곱 가지는 아니지만, 많은 집이 여기에 손볼, 그러니까 히아신스를 함께 올립니다. 봄이 왔다는 걸 향기로 먼저 알리는 담당인 셈입니다.",iran,ancient-modern,Haft-sin (Wikipedia),https://en.wikipedia.org/wiki/Haft-sin,repeated,history,2026-08-14,seed-sample: story-research 2026-08-14 적재,healing|mythic,celebration,봄이 왔다는 걸 향기로 먼저 알리는 담당,wiki
story-peony-paeon-leto,peony,스승의 질투를 피한 방법,파에온은 신들의 의사였습니다. 헤라클레스와 싸우다 다친 하데스를 이 약초로 치료했다고 전해지죠. 그런데 그의 스승 격이던 레토가 제자의 실력을 질투해 그를 해치려 했습니다. 그때 파에온을 구한 방법이 꽃으로 만들어 버리는 것이었어요. 모란·작약의 학명 Paeonia는 그의 이름입니다. 살리기 위해 사람을 꽃으로 바꾼 이야기입니다.,greece,ancient,Peony (Wikipedia),https://en.wikipedia.org/wiki/Peony,repeated,folklore,2026-08-14,seed-sample: story-research 2026-08-14 적재,mythic|healing|dramatic,comfort,사람을 살리려고 꽃으로 만들어버린 이야기,wiki
story-peony-seondeok-butterfly,peony,나비가 없는 그림,"당 태종이 신라에 모란 씨앗과 그림을 보내왔습니다. 그림을 본 선덕여왕은 ""예쁘긴 한데 향이 없겠다""고 했어요. 어떻게 아느냐 묻자, 그림에 나비도 벌도 없다고 답했습니다. 실제로 씨앗을 심어 보니 향이 없었다고 삼국유사와 삼국사기가 전합니다. 여왕은 그 그림을 자신이 배우자 없는 것을 놀린 것으로 읽었고, 뒷날 분황사를 세웠다고 하죠. 그림에 없는 것을 보는 눈이 있었습니다.",korea,7c,Queen Seondeok of Silla (Wikipedia),https://en.wikipedia.org/wiki/Queen_Seondeok_of_Silla,repeated,history,2026-08-14,seed-sample: 목본 모란(Paeonia suffruticosa) 일화 — 절화로 유통되는 초본 작약과 종이 다름,dramatic|funny|mythic,,그림에 '있는 것'이 아니라 '없는 것'을 본 사람,wiki
story-peony-hwawanggye,peony,꽃나라의 임금이 고민한 밤,"신라의 설총이 신문왕에게 들려준 이야기입니다. 꽃나라의 왕은 모란이었어요. 어느 날 미인으로 차려입은 장미가 찾아와 곁에 두어 달라 청했고, 뒤이어 허름한 차림의 할미꽃이 찾아와 신하가 되겠다고 했습니다. 왕은 둘 사이에서 흔들렸고, 할미꽃의 곧은 말에 정신을 차렸다고 해요. 이야기를 다 들은 신문왕은 크게 깨닫고 설총에게 높은 벼슬을 내렸습니다. 삼국사기 열전에 실린 우리 문학사의 이른 우화입니다.",korea,7c,화왕계 (한국어 위키백과),https://ko.wikipedia.org/wiki/%ED%99%94%EC%99%95%EA%B3%84,repeated,literary,2026-08-14,seed-sample: 목본 모란(Paeonia suffruticosa) 우화 — 절화로 유통되는 초본 작약과 종이 다름,dramatic|funny|mythic,,신라의 왕을 정신 차리게 한 건 잔소리가 아니라 꽃 이야기였습니다,wiki
story-peony-wu-zetian,peony,명령을 거부한 꽃,"측천무후가 한겨울에 정원의 모든 꽃에게 피라고 명령했다는 이야기가 전해집니다. 모두 피었는데 모란만 피지 않았어요. 화가 난 황제는 모란을 장안에서 낙양으로 쫓아냈고, 낙양에서 더 아름답게 피자 이번엔 다 태워 버리라고 했습니다. 그런데 이듬해, 탄 자리에서 다시 피었다고 하죠. 다만 역사 기록에 이런 칙령은 없고 낙양의 모란 명성은 그보다 앞서므로, 후대에 만들어진 전설로 봅니다.",china,tang,Why the Peony Matters in Chinese Culture (Chinese Idioms),https://www.chineseidioms.com/blog/flourished-peony-meaning-chinese-culture-symbolism,single_source,folklore,2026-08-14,seed-sample: 당대 칙령 기록 없음 — 실존 인물 명예를 고려해 본문 끝에 후대 전설임을 명시,dramatic|mythic|funny,,황제의 명령을 거부한 유일한 꽃,wiki
